,0,1,2,3,4,5,add_link
0,0.0,0.2,0.2,0.2,0.2,0.2,
1,0.0,0.16666666666666669,0.33333333333333337,0.16666666666666669,0.16666666666666669,0.16666666666666669,"6,3"
2,0.0,0.11111111111111112,0.33333333333333337,0.33333333333333337,0.11111111111111112,0.11111111111111112,"6,4"
3,0.21428571428571427,0.07142857142857142,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.07142857142857142,"6,1"
4,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.047619047619047616,0.047619047619047616,"6,2"
5,0.16666666666666666,0.20833333333333331,0.20833333333333331,0.25,0.041666666666666664,0.125,"3,6"
6,0.14814814814814814,0.1851851851851852,0.1851851851851852,0.2222222222222222,0.07407407407407407,0.1851851851851852,"4,6"
7,0.13333333333333333,0.2,0.16666666666666666,0.2,0.06666666666666667,0.23333333333333334,"1,6"
8,0.12121212121212123,0.18181818181818185,0.18181818181818185,0.18181818181818185,0.060606060606060615,0.27272727272727276,"2,6"
