0,1,2,3,add_link
0.15251975745956792,0.33542530745364113,0.3331659479662777,0.17888898712051332,
0.1297886198594752,0.28304980873947583,0.3853112605020215,0.20185031089902752,"1,3"
0.1233244363799611,0.2552298286501484,0.38467191012763974,0.23677382484225076,"1,4"
0.22364947626841553,0.21701702070624476,0.3572801250667143,0.20205337795862535,"3,1"
0.2913489155256597,0.20989654378932912,0.29396316474555995,0.2047913759394512,"4,1"
