0,1,2,3,add_link
0.2,0.30000000000000004,0.30000000000000004,0.2,
0.3333333333333333,0.26666666666666666,0.19999999999999998,0.19999999999999998,"1,3"
0.3888888888888889,0.2222222222222222,0.2222222222222222,0.16666666666666666,"1,4"
0.3333333333333333,0.23809523809523808,0.2857142857142857,0.14285714285714285,"3,1"
0.2692307692307693,0.23076923076923078,0.2692307692307693,0.23076923076923078,"4,1"
