,0,1,2,3,4,5
0,0.2,0.2,0.2,0.2,0.2,0.0
1,0.375,0.25,0.125,0.125,0.125,0.0
2,0.4545454545454546,0.18181818181818185,0.18181818181818185,0.09090909090909093,0.09090909090909093,0.0
3,0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.0
4,0.5294117647058822,0.11764705882352938,0.11764705882352938,0.11764705882352938,0.11764705882352938,0.0
