0,1,2,3,4,add_link
0.2,0.2,0.2,0.2,0.2,
0.12499999999999999,0.24999999999999997,0.37499999999999994,0.12499999999999999,0.12499999999999999,"1,3"
0.07692307692307693,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.07692307692307693,"1,4"
0.05,0.2,0.25,0.25,0.25,"1,5"
0.13043478260869565,0.17391304347826086,0.2608695652173913,0.2173913043478261,0.2173913043478261,"2,1"
0.1923076923076923,0.15384615384615385,0.23076923076923078,0.23076923076923078,0.1923076923076923,"3,1"
0.2413793103448276,0.13793103448275862,0.20689655172413793,0.20689655172413793,0.20689655172413793,"4,1"
