0,1,2,3,4,add_link
0.1892489078409377,0.19549291763232898,0.20080032595501157,0.20531162302929176,0.20914622554242993,
0.206049472994913,0.12121184802987241,0.22424191885526396,0.22424645303400878,0.22425030708594185,"1,3"
0.22783713309325276,0.09718951940913495,0.17980061090689967,0.2500200386799996,0.245152697910713,"1,4"
0.25717048092227907,0.08628397416435712,0.15962535220406066,0.22196552353780868,0.27495466917149447,"1,5"
