0,1,2,3,4,add_link
0.2,0.2,0.2,0.2,0.2,
0.375,0.25,0.125,0.125,0.125,"1,3"
0.4545454545454546,0.18181818181818185,0.18181818181818185,0.09090909090909093,0.09090909090909093,"1,4"
0.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.07142857142857142,"1,5"
