0,1,2,3,4,add_link
0.2,0.2,0.2,0.2,0.2,
0.37499999999999994,0.12499999999999999,0.24999999999999997,0.12499999999999999,0.12499999999999999,"2,1"
0.4545454545454546,0.09090909090909093,0.18181818181818185,0.18181818181818185,0.09090909090909093,"3,1"
0.5,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.14285714285714285,"4,1"
