,0,1,2,3,4,5,add_link
0,0.0,0.2,0.2,0.2,0.2,0.2,
1,0.25,0.125,0.25,0.125,0.125,0.125,"2,1"
2,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.07692307692307693,"2,4"
3,0.2,0.05,0.2,0.25,0.25,0.05,"2,5"
4,0.1724137931034483,0.034482758620689655,0.1724137931034483,0.20689655172413796,0.20689655172413796,0.20689655172413796,"2,6"
