node,hubs,authorities,pagerank
176,0.0,0.0027825342465753484,0.000839017682211676
177,0.0,0.0018550228310502325,0.0009545042594745587
178,0.018134247564056304,0.002711187214611878,0.000810893520083684
179,0.0,0.001355593607305939,0.0008343564521112215
180,0.0,0.001355593607305939,0.0012346158272348324
181,0.019577769758210038,0.002711187214611878,0.000810893520083684
182,0.0,0.0012128995433789982,0.0008878325197092309
183,0.015608083724287267,0.004138127853881288,0.00106563166422854
184,0.016690725369902567,0.014911529680365328,0.025520631113459397
185,0.01768314687838326,0.002711187214611878,0.000810893520083684
186,0.0,0.005707762557077637,0.0013742711285512476
187,0.0,0.0022831050228310553,0.0009890292595961727
188,0.0,0.0011415525114155277,0.0035719898352628517
189,0.0,0.001783675799086762,0.0007990707055350386
190,0.0,0.0047802511415525216,0.0012077217034652135
191,0.0014435221941537354,0.0003567351598173524,0.00130119432831433
192,0.0,0.003995433789954346,0.0010956693920410369
193,0.0,0.0008561643835616456,0.0008282486296949687
194,0.0,0.001355593607305939,0.0008343564521112215
195,0.0,0.0009988584474885866,0.0007994866838155909
196,0.0,0.0011415525114155277,0.0008628246313879026
197,0.0,0.0017123287671232917,0.000878696060970414
198,0.0013533020570191269,0.0003567351598173524,0.000950777469537531
199,0.0,0.0004280821917808228,0.0009402591819862206
200,0.0,0.0004994292237442933,0.0008005744659945595
201,0.0012630819198845187,0.0010702054794520573,0.002074403686828217
202,0.0,0.0012842465753424685,0.0008368334726364692
203,0.005052327679538075,0.0036386986301369943,0.009007980382960046
204,0.0,0.0010702054794520571,0.0008997380185194593
205,0.0,0.0027825342465753484,0.000839017682211676
206,0.0,0.0008561643835616456,0.001026302023430978
207,0.0,0.0017123287671232913,0.0008005560712706069
208,0.0,0.0009988584474885866,0.0008019952088692422
209,0.0,0.0027825342465753484,0.000839017682211676
210,0.0,0.0027825342465753484,0.000839017682211676
211,0.016329844821364133,0.017908105022831092,0.018267844530931766
212,0.0,0.002711187214611878,0.000810893520083684
213,0.0,0.0017123287671232913,0.0008005560712706069
214,0.0,0.0005707762557077638,0.0008836023156444394
215,0.0,0.006777968036529696,0.004269046859629085
216,0.0,0.00149828767123288,0.002509972807421796
217,0.0,0.0011415525114155277,0.0011685324133907907
218,9.022013713460847e-05,0.0014269406392694093,0.0010244036851064955
219,0.0,0.002711187214611878,0.000810893520083684
220,0.0009022013713460846,0.0009275114155251163,0.0009489827018918854
221,0.002075063154095995,0.0003567351598173524,0.0017858248215342667
222,0.001353302057019127,0.0009275114155251162,0.0010223704977444536
223,0.01777336701551787,0.003567351598173524,0.0008406008711461351
224,0.0,0.0012128995433789982,0.0008878325197092309
225,0.0,0.0004280821917808228,0.0009329804947338679
226,0.0009924215084806932,0.0009275114155251162,0.001037224908677312
227,0.0,0.0011415525114155277,0.0008628246313879026
228,0.0,0.0012128995433789982,0.0008595227658072604
229,0.0,0.0011415525114155277,0.0008934132222765255
230,0.0,0.0017123287671232913,0.0008005560712706069
231,0.0,0.0008561643835616456,0.001026302023430978
232,0.0,0.0004994292237442933,0.0020048983737835403
233,0.0,0.0009275114155251163,0.0009021977223239411
234,0.00027066041140382544,0.0014269406392694093,0.00114651548675628
235,0.01660050523276796,0.0008561643835616456,0.0008642564809708969
236,0.0,0.0010702054794520571,0.0008997380185194593
237,0.0,0.0012128995433789982,0.0008878325197092309
238,0.0,0.001355593607305939,0.0008343564521112215
239,0.0,0.0011415525114155277,0.0008628246313879026
240,0.0,0.0009988584474885866,0.0008562670535687248
241,0.0,0.0011415525114155277,0.0008628246313879026
242,0.0,0.001783675799086762,0.0007990707055350386
243,0.0,0.003139269406392701,0.0010670723493130924
244,0.0,0.0012128995433789982,0.0008878325197092309
245,0.0,0.0004280821917808228,0.0009329804947338679
246,0.0,0.0012128995433789982,0.0008595227658072604
247,0.0,0.0027825342465753484,0.000839017682211676
248,0.01254059906171058,0.001212899543378998,0.006742775108693015
249,0.0,0.0017123287671232913,0.0008005560712706069
250,0.0,0.0009275114155251163,0.0038159557653785247
251,0.0,0.0027825342465753484,0.000839017682211676
252,0.0009924215084806932,0.001355593607305939,0.0023253647636654884
253,0.0202093107181523,0.002711187214611878,0.000810893520083684
254,0.0,0.001783675799086762,0.0007990707055350386
255,0.0,0.0032106164383561716,0.0011937855052928767
256,0.0,0.0011415525114155277,0.0008628246313879026
257,0.005503428365211117,0.0024257990867579964,0.0010702413036205172
258,0.0013533020570191269,0.0006421232876712343,0.0015991125316914421
259,0.0,0.0010702054794520571,0.0008997380185194593
260,0.013081919884518225,0.0012842465753424685,0.0008368334726364692
261,0.0,0.0011415525114155277,0.0008628246313879026
262,0.0,0.001783675799086762,0.0007990707055350386
263,0.001623962468422952,0.0009275114155251163,0.001854378492836725
264,0.004059906171057381,0.004566210045662111,0.005776045297521212
265,0.0,0.0012128995433789982,0.0008595227658072604
266,0.0,0.0003567351598173524,0.00130119432831433
267,0.0,0.0009988584474885866,0.0008019952088692422
268,0.0,0.001783675799086762,0.0007990707055350386
269,0.0,0.0009988584474885866,0.0008562670535687248
270,0.0,0.001355593607305939,0.0008343564521112215
271,0.0,0.0011415525114155277,0.0008628246313879026
272,0.005052327679538075,0.001783675799086762,0.005212565170986484
273,0.022013713460844467,0.0009275114155251163,0.0038159557653785247
274,0.0,0.0017123287671232913,0.0008281791307883924
275,0.0,0.0004280821917808228,0.0009124216510317478
276,0.0051425478166726825,0.003496004566210053,0.006477111511768835
277,0.0,0.005850456621004579,0.001251632372883078
278,0.0,0.0019263698630137024,0.004246653718499522
279,0.0,0.002711187214611878,0.000810893520083684
280,0.0,0.0005707762557077638,0.0008836023156444394
281,0.0,0.01769406392694068,0.014871229575546895
282,0.01759292674124865,0.002711187214611878,0.000810893520083684
283,0.013984121255864311,0.0012842465753424685,0.0008368334726364692
284,0.018495128112594735,0.0005707762557077638,0.0008878551211917943
285,0.0,0.0010702054794520571,0.0008997380185194593
286,0.0,0.005493721461187227,0.008388036492032862
287,0.0,0.0009275114155251163,0.0009021977223239411
288,0.0,0.0011415525114155277,0.0008934132222765255
289,0.0,0.0009988584474885866,0.0008562670535687248
290,0.0,0.00149828767123288,0.0011237241284785973
291,0.0,0.001355593607305939,0.0008343564521112215
292,0.02011909058101769,0.002711187214611878,0.000810893520083684
293,0.0,0.0027825342465753484,0.000839017682211676
294,0.0,0.0010702054794520571,0.0008997380185194593
295,0.0,0.0014269406392694093,0.00114651548675628
296,0.01885600866113317,0.003995433789954346,0.001041959447561655
297,0.0,0.0011415525114155277,0.0008628246313879026
298,0.01885600866113317,0.004138127853881287,0.0009844914491381953
299,0.0051425478166726825,0.003139269406392701,0.004121650968350352
300,0.0,7.134703196347048e-05,0.0016692844109730384
301,0.0,0.0009988584474885866,0.0008562670535687248
302,0.013984121255864315,0.002211757990867585,0.0008915495073857769
303,0.0,0.0027825342465753484,0.000839017682211676
304,0.0,0.001355593607305939,0.0008343564521112215
305,0.006315409599422593,0.001355593607305939,0.0009544627347384857
306,0.002075063154095995,0.0025684931506849374,0.002022862349756423
307,0.0,0.0027825342465753484,0.000839017682211676
308,0.0,0.0006421232876712343,0.0014058503029534197
309,0.0,0.0017123287671232913,0.0008281791307883924
310,0.0,0.0008561643835616456,0.001126356244195131
311,0.0,0.001355593607305939,0.0008343564521112215
312,0.0,0.0017123287671232913,0.0008281791307883924
313,0.0,0.0012842465753424685,0.0008368334726364692
314,0.013893901118729705,0.0032819634703196415,0.0012022263900211992
315,0.0,0.001783675799086762,0.0007990707055350386
316,0.0,0.0008561643835616456,0.001126356244195131
317,0.0,0.0010702054794520571,0.0008997380185194593
318,0.0,0.001783675799086762,0.0007990707055350386
319,0.0,0.0018550228310502325,0.0009545042594745587
320,0.005052327679538075,0.001212899543378998,0.002510773324061472
321,0.0,0.0009988584474885866,0.0008562670535687248
322,0.002435943702634429,0.0016409817351598207,0.0013812805325010354
323,0.0,0.0009988584474885866,0.0008562670535687248
324,0.02011909058101769,0.013555936073059391,0.011241232815526327
325,0.018585348249729346,0.004708904109589051,0.002536330703389032
326,0.005503428365211118,0.0034246575342465825,0.005370438283184837
327,0.0,0.001783675799086762,0.0007990707055350386
328,0.0,0.002711187214611878,0.000810893520083684
329,0.0,0.0002140410958904114,0.0011233873332134633
330,0.0,0.0029252283105022894,0.003826497564639103
331,0.0,0.00014269406392694096,0.0012159745175168006
332,0.0,0.0027825342465753484,0.000839017682211676
333,0.0,0.0012128995433789982,0.0008878325197092309
334,0.0,0.0011415525114155277,0.0008628246313879026
335,0.0,0.0014269406392694093,0.00114651548675628
336,0.0,0.0009275114155251163,0.0009021977223239411
337,0.0,0.0012128995433789982,0.0008878325197092309
338,0.0,0.0027825342465753484,0.000839017682211676
339,0.0,0.0027825342465753484,0.000839017682211676
340,0.0,0.0009275114155251163,0.0009197891031641495
341,0.0,0.0012128995433789982,0.0008878325197092309
342,0.0,0.0026398401826484078,0.0009807659120359253
343,0.0051425478166726825,0.00149828767123288,0.002509972807421796
344,0.0004511006856730423,0.0009275114155251163,0.0009197891031641495
345,0.0,0.0011415525114155277,0.0008628246313879026
346,0.0,0.0005707762557077638,0.0008001234645043589
347,0.01768314687838326,0.011700913242009158,0.008909393301994434
348,0.0,0.0004994292237442933,0.000956543447070686
349,0.0,0.0022831050228310553,0.0015117348050150221
350,0.004601226993865031,0.00149828767123288,0.002509972807421796
351,0.0,0.0027825342465753484,0.000839017682211676
352,0.0,0.0021404109589041147,0.000963179209498684
353,0.0,0.0010702054794520571,0.0008997380185194593
354,0.0,0.0011415525114155277,0.0008934132222765255
355,0.0,0.001783675799086762,0.0007990707055350386
356,0.0,0.0027825342465753484,0.000839017682211676
357,0.0,0.0012128995433789982,0.0008878325197092309
358,0.0,0.0008561643835616456,0.000861431016383603
359,0.0,0.0012128995433789982,0.0008878325197092309
360,0.0,0.001783675799086762,0.0007990707055350386
361,0.0,0.0011415525114155277,0.0008934132222765255
362,0.004781667268134249,0.004138127853881287,0.005298298633790741
363,0.0,0.001355593607305939,0.0008343564521112215
364,0.0,0.0027825342465753484,0.000839017682211676
365,0.0,0.0005707762557077638,0.0008001234645043589
366,0.0,0.0009275114155251163,0.0009197891031641495
367,0.0,0.0012128995433789982,0.0008878325197092309
368,0.003608805485384339,0.0005707762557077638,0.0021768546621792773
369,0.0,0.001355593607305939,0.0008343564521112215
370,0.01750270660411404,0.002711187214611878,0.000810893520083684
371,0.0,0.00149828767123288,0.0023682775424622143
372,0.0,0.0010702054794520571,0.0008997380185194593
373,0.0,0.0017123287671232913,0.0008281791307883924
374,0.0,0.0017123287671232913,0.0008281791307883924
375,0.0,0.0010702054794520571,0.0008997380185194593
376,0.0,0.001783675799086762,0.0007990707055350386
377,0.0,0.0011415525114155277,0.0008934132222765255
378,0.0,0.0012128995433789982,0.0008878325197092309
379,0.005864308913749551,0.004209474885844758,0.0011994545243601325
380,0.011277517141826059,0.00613584474885846,0.0033390468016198764
381,0.0,0.0012128995433789982,0.0008878325197092309
382,0.0,0.0009275114155251163,0.0009197891031641495
383,0.0,0.0011415525114155277,0.0008628246313879026
384,0.0,0.001355593607305939,0.0010542283192655
385,0.0053229880909419006,0.0029965753424657598,0.005069130162764342
386,0.0,0.0005707762557077638,0.0008001234645043589
387,0.0,0.0010702054794520571,0.0008997380185194593
388,0.0,0.0004280821917808228,0.0009124216510317478
389,0.0,0.0017123287671232913,0.0012968056803534024
390,0.0,0.0017123287671232913,0.0008281791307883924
391,0.0,0.0009275114155251163,0.0009197891031641495
392,0.0,0.0027825342465753484,0.000839017682211676
393,0.0,0.0006421232876712343,0.0009289955511465041
394,0.0,0.0006421232876712343,0.0009289955511465041
395,0.001533742331288344,0.0003567351598173524,0.0009748695131076605
396,0.0,0.001355593607305939,0.0008343564521112215
397,0.0,0.004066780821917817,0.0011664339589127013
398,0.0009022013713460846,0.0009275114155251162,0.0012504173027046836
399,0.0,0.0011415525114155277,0.0008628246313879026
400,0.0,0.002782534246575349,0.0008567964804712459
401,0.0,0.0027825342465753484,0.000839017682211676
402,0.0,0.0027825342465753484,0.000839017682211676
403,0.0,0.005779109589041108,0.0015633922376818933
404,0.0,0.0011415525114155277,0.0008628246313879026
405,0.0,0.0015696347031963504,0.0011199541642661463
406,0.0,0.0008561643835616456,0.001026302023430978
407,0.0,0.001355593607305939,0.0010542283192655
408,0.0,0.001355593607305939,0.0008343564521112215
409,0.0,0.0008561643835616456,0.001126356244195131
410,0.0,0.0019263698630137024,0.0031478035878869863
411,0.02066041140382534,0.00306792237442923,0.001091402548256422
412,0.0037892457596535563,0.0034960045662100537,0.0036799280480224244
413,0.00234572356549982,0.0003567351598173524,0.000950777469537531
414,0.0,0.0029965753424657598,0.0010506367194294192
415,0.018585348249729346,0.0009275114155251163,0.0013810785329936921
416,0.0,0.0009988584474885866,0.0008562670535687248
417,0.0,0.0027825342465753484,0.000839017682211676
418,0.0,0.0009275114155251163,0.0009197891031641495
419,0.0,0.0004280821917808228,0.0009329804947338679
420,0.0051425478166726825,0.0007848173515981752,0.0011170324898232267
421,0.0,0.0006421232876712343,0.0011513759948312725
422,0.0,0.001783675799086762,0.0008308677125967936
423,0.0,0.00014269406392694096,0.0012684808032275533
424,0.0,0.0009988584474885866,0.000849349025185446
425,0.01750270660411404,0.003567351598173524,0.0008858439681209177
426,0.0,0.0027825342465753484,0.000839017682211676
427,0.0,0.0008561643835616456,0.001126356244195131
428,0.0,0.001997716894977173,0.0009523436399031794
429,0.0,0.0027825342465753484,0.000839017682211676
430,0.0,0.0005707762557077638,0.0008836023156444394
431,0.0,0.0012128995433789982,0.0008878325197092309
432,0.0,0.004851598173515993,0.002283730243767085
433,0.0,0.002711187214611878,0.0008229542303698322
434,0.0,0.0019263698630137024,0.001800933883022135
435,0.0,0.006349885844748872,0.00144806110280302
436,0.0,0.001355593607305939,0.0008343564521112215
437,0.0,0.0027825342465753484,0.000839017682211676
438,0.004781667268134249,0.001783675799086762,0.0025296169200821218
439,0.01768314687838326,0.0009275114155251163,0.0013810785329936921
440,0.0,0.001783675799086762,0.0008308677125967936
441,0.0,0.001783675799086762,0.0008308677125967936
442,0.016239624684229525,0.0010702054794520571,0.0007999823328917991
443,0.0,0.006349885844748872,0.00144806110280302
444,0.0,0.0004280821917808228,0.0010924151342665148
445,0.0,0.001355593607305939,0.0008343564521112215
446,0.0,0.001355593607305939,0.0008343564521112215
447,0.0007217610970768677,0.0004994292237442933,0.0009092438166048469
448,0.0,0.0009988584474885866,0.0008511451853624346
449,0.019216889209671607,0.002711187214611878,0.0008229542303698322
450,0.0,0.0034246575342465825,0.0008918801795769454
451,0.0,0.0011415525114155277,0.0008934132222765255
452,0.0,0.0012128995433789982,0.0008878325197092309
453,0.004420786719595815,0.004994292237442933,0.003516637125981922
454,0.0,0.002711187214611878,0.0008229542303698322
455,0.018585348249729346,0.002711187214611878,0.0008229542303698322
456,0.0,0.003567351598173524,0.0029412647440329666
457,0.014976542764345008,0.002711187214611878,0.0008229542303698322
458,0.0,0.004994292237442933,0.001292139646697052
459,0.0,0.0017123287671232913,0.0008281791307883924
460,0.0,0.0027825342465753484,0.000839017682211676
461,0.0,0.001355593607305939,0.0008343564521112215
462,0.002435943702634429,0.0011415525114155277,0.0012033874754636142
463,0.0,0.0009988584474885866,0.0008562670535687248
464,0.0,0.001355593607305939,0.0008343564521112215
465,0.0,0.0008561643835616456,0.001026302023430978
466,0.0,0.0005707762557077638,0.0008951484341467825
467,0.0035185853482497297,0.005636415525114167,0.001380185094119256
468,0.0,0.00014269406392694096,0.0012100395812778368
