,0,1,2,3,4,5,add_link
0,0.2,0.2,0.2,0.2,0.2,0.0,
1,0.125,0.25,0.125,0.125,0.125,0.25,"6,3"
2,0.09090909090909093,0.18181818181818185,0.18181818181818185,0.09090909090909093,0.09090909090909093,0.3636363636363637,"6,4"
3,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667,"6,1"
4,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.4666666666666667,"6,2"
